user_id,chapter_id,name,current_level,status_chapter,avg_score,total_attempts,total_subchapters_done,total_subchapter
S5186,CT00002,Bilangan Rasional,beginner,in-progress,80.87,2.1,1.0,3.0
S5777,CT00003,Rasio,advanced,not started,0.0,0.0,0.0,3.0
S7914,CT00006,Data dan Diagram,intermediate,done,80.35,2.0,6.0,6.0
S7548,CT00006,Data dan Diagram,advanced,in-progress,62.18,2.0,3.0,6.0
S7824,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S7356,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S6466,CT00004,Bentuk Aljabar,intermediate,done,69.55,4.9,3.0,3.0
S1498,CT00004,Bentuk Aljabar,intermediate,done,89.28,2.6,3.0,3.0
S2556,CT00001,Bilangan Bulat,beginner,done,81.95,4.0,3.0,3.0
S5410,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S2952,CT00004,Bentuk Aljabar,intermediate,done,72.63,1.0,3.0,3.0
S1239,CT00004,Bentuk Aljabar,beginner,in-progress,39.63,1.2,2.0,3.0
S9166,CT00005,Kesebangunan,beginner,done,72.03,6.4,3.0,3.0
S4728,CT00002,Bilangan Rasional,beginner,done,78.41,3.4,3.0,3.0
S3966,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S5687,CT00006,Data dan Diagram,intermediate,in-progress,60.19,1.7,2.0,6.0
S9243,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3.0
S3702,CT00003,Rasio,beginner,in-progress,61.45,1.0,2.0,3.0
S2781,CT00004,Bentuk Aljabar,beginner,in-progress,49.27,3.3,1.0,3.0
S7399,CT00005,Kesebangunan,intermediate,done,77.97,4.5,3.0,3.0
S1589,CT00002,Bilangan Rasional,advanced,in-progress,38.95,3.4,2.0,3.0
S2369,CT00004,Bentuk Aljabar,beginner,done,75.49,6.9,3.0,3.0
S5790,CT00003,Rasio,intermediate,done,86.58,2.6,3.0,3.0
S0437,CT00002,Bilangan Rasional,intermediate,done,87.96,4.7,3.0,3.0
S2829,CT00006,Data dan Diagram,beginner,in-progress,48.89,2.5,5.0,6.0
S1557,CT00002,Bilangan Rasional,intermediate,in-progress,61.39,4.0,0.0,3.0
S7571,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3.0
S7481,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3.0
S9497,CT00006,Data dan Diagram,intermediate,done,83.82,7.0,6.0,6.0
S0183,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S7191,CT00005,Kesebangunan,intermediate,in-progress,43.27,2.3,2.0,3.0
S6688,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S5566,CT00003,Rasio,intermediate,done,61.96,1.0,3.0,3.0
S7242,CT00004,Bentuk Aljabar,beginner,in-progress,45.82,3.3,2.0,3.0
S7652,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S5576,CT00001,Bilangan Bulat,beginner,in-progress,43.06,1.3,1.0,3.0
S1590,CT00001,Bilangan Bulat,intermediate,in-progress,28.16,1.0,0.0,3.0
S9780,CT00002,Bilangan Rasional,beginner,done,83.73,2.0,3.0,3.0
S8852,CT00006,Data dan Diagram,intermediate,in-progress,68.58,2.9,4.0,6.0
S0160,CT00002,Bilangan Rasional,beginner,done,82.29,7.0,3.0,3.0
S6556,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3.0
S9204,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S8245,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S6847,CT00004,Bentuk Aljabar,advanced,in-progress,43.25,1.0,0.0,3.0
S2308,CT00006,Data dan Diagram,intermediate,done,63.87,5.2,6.0,6.0
S1229,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3.0
S7227,CT00006,Data dan Diagram,beginner,done,100.0,1.2,6.0,6.0
S5591,CT00005,Kesebangunan,intermediate,in-progress,57.95,3.0,1.0,3.0
S6920,CT00002,Bilangan Rasional,intermediate,done,82.08,2.6,3.0,3.0
S5586,CT00006,Data dan Diagram,advanced,done,99.68,5.0,6.0,6.0
S9228,CT00004,Bentuk Aljabar,beginner,done,92.9,3.7,3.0,3.0
S6047,CT00002,Bilangan Rasional,advanced,in-progress,30.62,1.0,0.0,3.0
S4946,CT00002,Bilangan Rasional,intermediate,done,90.71,3.0,3.0,3.0
S7928,CT00004,Bentuk Aljabar,advanced,done,67.26,1.5,3.0,3.0
S7017,CT00001,Bilangan Bulat,intermediate,in-progress,65.58,1.0,1.0,3.0
S7759,CT00006,Data dan Diagram,beginner,in-progress,61.07,3.5,1.0,6.0
S5087,CT00004,Bentuk Aljabar,advanced,in-progress,40.96,1.2,0.0,3.0
S9457,CT00005,Kesebangunan,advanced,in-progress,28.61,2.0,1.0,3.0
S7162,CT00003,Rasio,intermediate,in-progress,69.06,1.6,0.0,3.0
S1885,CT00004,Bentuk Aljabar,beginner,in-progress,59.04,3.5,1.0,3.0
S1810,CT00002,Bilangan Rasional,beginner,done,100.0,6.0,3.0,3.0
S3168,CT00002,Bilangan Rasional,intermediate,in-progress,37.44,1.2,2.0,3.0
S6353,CT00004,Bentuk Aljabar,beginner,done,82.61,2.8,3.0,3.0
S9010,CT00003,Rasio,intermediate,in-progress,72.79,1.6,0.0,3.0
S6057,CT00004,Bentuk Aljabar,intermediate,done,76.66,4.6,3.0,3.0
S2438,CT00003,Rasio,intermediate,in-progress,52.75,1.6,1.0,3.0
S6469,CT00003,Rasio,beginner,done,88.32,5.1,3.0,3.0
S9081,CT00005,Kesebangunan,intermediate,in-progress,51.03,1.5,1.0,3.0
S5952,CT00006,Data dan Diagram,intermediate,in-progress,56.77,2.0,0.0,6.0
S5277,CT00002,Bilangan Rasional,intermediate,done,74.89,3.2,3.0,3.0
S8860,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S7819,CT00003,Rasio,intermediate,in-progress,46.57,1.0,0.0,3.0
S4729,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S2625,CT00001,Bilangan Bulat,advanced,done,76.3,2.3,3.0,3.0
S5739,CT00003,Rasio,intermediate,in-progress,49.73,2.2,0.0,3.0
S4233,CT00002,Bilangan Rasional,advanced,done,77.55,6.6,3.0,3.0
S5794,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S4524,CT00005,Kesebangunan,intermediate,in-progress,45.18,2.2,2.0,3.0
S5572,CT00002,Bilangan Rasional,beginner,done,70.66,4.8,3.0,3.0
S9011,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S9299,CT00004,Bentuk Aljabar,intermediate,done,69.88,4.5,3.0,3.0
S2225,CT00006,Data dan Diagram,beginner,in-progress,75.49,1.0,1.0,6.0
S8390,CT00004,Bentuk Aljabar,intermediate,in-progress,75.54,1.0,1.0,3.0
S6092,CT00001,Bilangan Bulat,beginner,in-progress,14.26,1.0,0.0,3.0
S8663,CT00003,Rasio,intermediate,in-progress,53.75,1.0,2.0,3.0
S6362,CT00003,Rasio,intermediate,done,81.29,2.7,3.0,3.0
S1949,CT00002,Bilangan Rasional,intermediate,done,80.69,5.3,3.0,3.0
S7095,CT00004,Bentuk Aljabar,advanced,in-progress,38.57,1.9,1.0,3.0
S6319,CT00003,Rasio,intermediate,in-progress,76.93,1.1,1.0,3.0
S3797,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S0235,CT00004,Bentuk Aljabar,intermediate,done,83.38,3.9,3.0,3.0
S9121,CT00005,Kesebangunan,advanced,done,70.09,3.8,3.0,3.0
S3608,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S8044,CT00006,Data dan Diagram,intermediate,in-progress,27.01,2.5,0.0,6.0
S0523,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3.0
S5905,CT00002,Bilangan Rasional,intermediate,done,64.52,4.7,3.0,3.0
S4889,CT00003,Rasio,beginner,done,95.68,4.7,3.0,3.0
S9822,CT00006,Data dan Diagram,intermediate,in-progress,44.19,1.0,0.0,6.0
S5833,CT00006,Data dan Diagram,advanced,in-progress,62.39,2.6,5.0,6.0
S7123,CT00003,Rasio,intermediate,in-progress,53.36,2.1,2.0,3.0
S5843,CT00005,Kesebangunan,intermediate,in-progress,60.69,2.9,0.0,3.0
S1317,CT00001,Bilangan Bulat,intermediate,done,84.78,4.1,3.0,3.0
S1125,CT00002,Bilangan Rasional,intermediate,in-progress,60.75,1.9,2.0,3.0
S5622,CT00003,Rasio,intermediate,done,70.32,1.0,3.0,3.0
S5424,CT00002,Bilangan Rasional,intermediate,in-progress,48.51,3.1,0.0,3.0
S2588,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3.0
S9216,CT00006,Data dan Diagram,beginner,done,95.36,1.8,6.0,6.0
S5673,CT00006,Data dan Diagram,intermediate,in-progress,56.08,2.3,2.0,6.0
S1379,CT00003,Rasio,intermediate,done,86.71,5.0,3.0,3.0
S3375,CT00003,Rasio,beginner,in-progress,57.09,2.7,1.0,3.0
S1520,CT00004,Bentuk Aljabar,intermediate,in-progress,38.61,2.7,2.0,3.0
S5778,CT00005,Kesebangunan,beginner,done,81.87,6.2,3.0,3.0
S7936,CT00003,Rasio,beginner,in-progress,34.75,1.0,2.0,3.0
S6094,CT00006,Data dan Diagram,intermediate,in-progress,52.32,1.7,3.0,6.0
S8419,CT00002,Bilangan Rasional,intermediate,done,100.0,3.4,3.0,3.0
S5356,CT00001,Bilangan Bulat,intermediate,in-progress,69.39,1.0,1.0,3.0
S4969,CT00002,Bilangan Rasional,intermediate,in-progress,85.0,1.3,0.0,3.0
S9084,CT00005,Kesebangunan,advanced,done,72.98,7.0,3.0,3.0
S5575,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S4073,CT00002,Bilangan Rasional,beginner,in-progress,32.86,2.2,1.0,3.0
S2258,CT00002,Bilangan Rasional,intermediate,in-progress,72.9,1.1,0.0,3.0
S8589,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3.0
S4425,CT00005,Kesebangunan,advanced,done,84.14,1.5,3.0,3.0
S3238,CT00006,Data dan Diagram,beginner,in-progress,47.24,1.5,0.0,6.0
S3894,CT00004,Bentuk Aljabar,intermediate,in-progress,61.27,2.1,2.0,3.0
S2006,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3.0
S2017,CT00006,Data dan Diagram,advanced,in-progress,57.62,2.9,3.0,6.0
S9389,CT00004,Bentuk Aljabar,intermediate,done,72.39,1.6,3.0,3.0
S1773,CT00005,Kesebangunan,advanced,in-progress,85.0,2.2,0.0,3.0
S8354,CT00003,Rasio,beginner,done,68.91,4.3,3.0,3.0
S3977,CT00003,Rasio,beginner,in-progress,57.81,2.8,2.0,3.0
S1752,CT00001,Bilangan Bulat,beginner,done,81.87,4.5,3.0,3.0
S8968,CT00003,Rasio,advanced,in-progress,44.42,4.0,1.0,3.0
S7431,CT00004,Bentuk Aljabar,advanced,in-progress,48.59,2.0,0.0,3.0
S7171,CT00001,Bilangan Bulat,beginner,done,91.1,2.7,3.0,3.0
S6470,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6.0
S9132,CT00005,Kesebangunan,intermediate,in-progress,40.44,1.0,2.0,3.0
S3221,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3.0
S0540,CT00006,Data dan Diagram,beginner,in-progress,63.25,2.2,2.0,6.0
S1462,CT00001,Bilangan Bulat,beginner,done,65.57,4.6,3.0,3.0
S5185,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3.0
S8548,CT00002,Bilangan Rasional,beginner,done,98.58,3.1,3.0,3.0
S0235,CT00001,Bilangan Bulat,beginner,in-progress,64.16,4.4,1.0,3.0
S1549,CT00003,Rasio,intermediate,done,70.63,5.7,3.0,3.0
S7481,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3.0
S4214,CT00005,Kesebangunan,intermediate,done,81.26,2.0,3.0,3.0
S1674,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6.0
S6709,CT00004,Bentuk Aljabar,beginner,in-progress,66.24,1.5,0.0,3.0
S7983,CT00002,Bilangan Rasional,intermediate,done,80.89,7.0,3.0,3.0
S2101,CT00001,Bilangan Bulat,intermediate,in-progress,29.84,1.5,0.0,3.0
S3749,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S3174,CT00004,Bentuk Aljabar,beginner,done,95.9,3.1,3.0,3.0
S1816,CT00006,Data dan Diagram,advanced,in-progress,61.73,1.0,0.0,6.0
S3842,CT00006,Data dan Diagram,beginner,in-progress,66.96,1.8,0.0,6.0
S8017,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S7012,CT00006,Data dan Diagram,advanced,done,78.39,3.3,6.0,6.0
S4494,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6.0
S0675,CT00003,Rasio,intermediate,done,89.28,3.2,3.0,3.0
S8089,CT00003,Rasio,advanced,done,64.8,4.4,3.0,3.0
S8579,CT00003,Rasio,intermediate,done,73.49,1.7,3.0,3.0
S2159,CT00001,Bilangan Bulat,beginner,in-progress,55.34,1.9,2.0,3.0
S2662,CT00006,Data dan Diagram,advanced,done,100.0,3.5,6.0,6.0
S2065,CT00006,Data dan Diagram,beginner,in-progress,85.0,3.4,4.0,6.0
S3254,CT00006,Data dan Diagram,advanced,done,79.76,7.5,6.0,6.0
S4980,CT00005,Kesebangunan,beginner,in-progress,47.58,2.4,1.0,3.0
S7704,CT00003,Rasio,intermediate,done,77.83,4.5,3.0,3.0
S8932,CT00004,Bentuk Aljabar,intermediate,in-progress,58.22,2.8,2.0,3.0
S1402,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3.0
S3260,CT00004,Bentuk Aljabar,intermediate,in-progress,62.61,2.3,1.0,3.0
S3924,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3.0
S4215,CT00001,Bilangan Bulat,intermediate,in-progress,66.98,2.2,2.0,3.0
S3228,CT00006,Data dan Diagram,beginner,in-progress,48.51,4.3,0.0,6.0
S2746,CT00004,Bentuk Aljabar,intermediate,in-progress,41.33,1.8,2.0,3.0
S6092,CT00006,Data dan Diagram,advanced,done,75.3,1.9,6.0,6.0
S3867,CT00005,Kesebangunan,intermediate,in-progress,52.46,3.0,0.0,3.0
S5819,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S2223,CT00001,Bilangan Bulat,beginner,done,90.22,4.1,3.0,3.0
S2793,CT00004,Bentuk Aljabar,intermediate,done,78.37,5.5,3.0,3.0
S9890,CT00001,Bilangan Bulat,intermediate,in-progress,47.02,1.7,2.0,3.0
S4064,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S1525,CT00005,Kesebangunan,beginner,in-progress,56.31,2.6,0.0,3.0
S8225,CT00005,Kesebangunan,intermediate,done,96.77,6.3,3.0,3.0
S6199,CT00002,Bilangan Rasional,beginner,done,94.82,2.4,3.0,3.0
S4026,CT00005,Kesebangunan,intermediate,done,69.78,4.9,3.0,3.0
S2567,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3.0
S2804,CT00002,Bilangan Rasional,advanced,done,83.24,1.0,3.0,3.0
S3710,CT00006,Data dan Diagram,beginner,in-progress,60.06,4.0,5.0,6.0
S6156,CT00003,Rasio,intermediate,in-progress,54.38,1.7,0.0,3.0
S0720,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3.0
S6517,CT00005,Kesebangunan,intermediate,in-progress,65.67,1.1,1.0,3.0
S4580,CT00001,Bilangan Bulat,intermediate,done,82.1,5.1,3.0,3.0
S0973,CT00004,Bentuk Aljabar,intermediate,done,97.3,2.4,3.0,3.0
S3719,CT00001,Bilangan Bulat,beginner,done,70.76,3.5,3.0,3.0
S7396,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6.0
S4403,CT00002,Bilangan Rasional,beginner,done,88.21,5.1,3.0,3.0
S4553,CT00001,Bilangan Bulat,beginner,done,71.04,5.5,3.0,3.0
S2208,CT00001,Bilangan Bulat,intermediate,in-progress,36.98,1.2,2.0,3.0
S4427,CT00001,Bilangan Bulat,beginner,done,81.3,5.5,3.0,3.0
S6920,CT00003,Rasio,beginner,done,78.27,3.6,3.0,3.0
S8836,CT00003,Rasio,advanced,in-progress,49.0,1.2,1.0,3.0
S8387,CT00004,Bentuk Aljabar,advanced,done,74.33,5.1,3.0,3.0
S8681,CT00002,Bilangan Rasional,intermediate,done,79.31,7.6,3.0,3.0
S2205,CT00001,Bilangan Bulat,beginner,done,79.34,4.4,3.0,3.0
S5346,CT00001,Bilangan Bulat,beginner,done,80.17,1.9,3.0,3.0
S3277,CT00001,Bilangan Bulat,intermediate,in-progress,54.68,1.0,0.0,3.0
S1103,CT00001,Bilangan Bulat,beginner,done,73.37,2.8,3.0,3.0
S5244,CT00003,Rasio,advanced,done,71.59,7.5,3.0,3.0
S6615,CT00006,Data dan Diagram,beginner,in-progress,54.82,2.0,2.0,6.0
S9434,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6.0
S8708,CT00004,Bentuk Aljabar,intermediate,done,92.08,4.3,3.0,3.0
S5224,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S8585,CT00002,Bilangan Rasional,beginner,done,88.45,5.9,3.0,3.0
S0631,CT00006,Data dan Diagram,advanced,done,75.54,2.0,6.0,6.0
S9172,CT00001,Bilangan Bulat,beginner,in-progress,64.69,1.1,1.0,3.0
S6684,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6.0
S0278,CT00004,Bentuk Aljabar,advanced,in-progress,45.5,2.2,1.0,3.0
S0233,CT00005,Kesebangunan,beginner,in-progress,60.5,1.8,0.0,3.0
S9745,CT00006,Data dan Diagram,intermediate,done,78.83,1.0,6.0,6.0
S5691,CT00004,Bentuk Aljabar,intermediate,in-progress,69.3,1.4,1.0,3.0
S7660,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S0026,CT00005,Kesebangunan,intermediate,done,70.24,1.0,3.0,3.0
S7469,CT00004,Bentuk Aljabar,intermediate,done,85.86,2.1,3.0,3.0
S6411,CT00006,Data dan Diagram,intermediate,in-progress,36.85,1.0,4.0,6.0
S8653,CT00003,Rasio,intermediate,done,95.19,3.5,3.0,3.0
S3765,CT00004,Bentuk Aljabar,intermediate,in-progress,61.32,2.5,1.0,3.0
S6600,CT00004,Bentuk Aljabar,beginner,done,93.54,6.9,3.0,3.0
S5103,CT00006,Data dan Diagram,advanced,in-progress,50.58,1.0,1.0,6.0
S7007,CT00005,Kesebangunan,advanced,in-progress,65.11,3.1,0.0,3.0
S3484,CT00003,Rasio,intermediate,done,71.55,3.6,3.0,3.0
S1995,CT00001,Bilangan Bulat,intermediate,in-progress,45.31,1.0,0.0,3.0
S8683,CT00002,Bilangan Rasional,intermediate,in-progress,43.34,1.8,1.0,3.0
S1073,CT00005,Kesebangunan,intermediate,done,91.87,1.8,3.0,3.0
S6708,CT00003,Rasio,intermediate,done,82.27,3.7,3.0,3.0
S0216,CT00004,Bentuk Aljabar,beginner,in-progress,70.65,2.6,2.0,3.0
S7606,CT00003,Rasio,intermediate,done,73.28,1.2,3.0,3.0
S9916,CT00002,Bilangan Rasional,beginner,done,75.76,2.0,3.0,3.0
S9785,CT00006,Data dan Diagram,beginner,done,83.85,3.1,6.0,6.0
S2607,CT00002,Bilangan Rasional,intermediate,in-progress,64.2,2.3,0.0,3.0
S8351,CT00001,Bilangan Bulat,intermediate,done,74.26,1.0,3.0,3.0
S4782,CT00001,Bilangan Bulat,intermediate,done,93.77,1.4,3.0,3.0
S3314,CT00002,Bilangan Rasional,intermediate,done,85.42,3.9,3.0,3.0
S9969,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3.0
S7764,CT00005,Kesebangunan,intermediate,done,92.9,2.4,3.0,3.0
S5940,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S2296,CT00001,Bilangan Bulat,beginner,done,80.61,1.0,3.0,3.0
S5686,CT00004,Bentuk Aljabar,beginner,done,60.61,5.2,3.0,3.0
S1697,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S1947,CT00002,Bilangan Rasional,intermediate,in-progress,28.22,1.8,0.0,3.0
S2784,CT00005,Kesebangunan,intermediate,in-progress,47.52,1.7,1.0,3.0
S3645,CT00005,Kesebangunan,intermediate,done,72.44,5.9,3.0,3.0
S5242,CT00002,Bilangan Rasional,intermediate,in-progress,47.9,1.9,0.0,3.0
S6421,CT00004,Bentuk Aljabar,beginner,done,76.25,6.3,3.0,3.0
S7558,CT00004,Bentuk Aljabar,beginner,done,81.49,4.8,3.0,3.0
S2646,CT00003,Rasio,advanced,done,88.07,6.3,3.0,3.0
S6590,CT00001,Bilangan Bulat,intermediate,done,73.3,5.0,3.0,3.0
S6354,CT00004,Bentuk Aljabar,beginner,in-progress,72.29,2.2,0.0,3.0
S1933,CT00002,Bilangan Rasional,intermediate,done,76.54,3.0,3.0,3.0
S1758,CT00004,Bentuk Aljabar,intermediate,in-progress,41.67,1.4,2.0,3.0
S5086,CT00005,Kesebangunan,intermediate,in-progress,81.11,1.7,0.0,3.0
S5638,CT00001,Bilangan Bulat,beginner,in-progress,59.21,2.6,2.0,3.0
S1117,CT00006,Data dan Diagram,intermediate,done,81.42,5.6,6.0,6.0
S0493,CT00003,Rasio,beginner,done,77.57,3.6,3.0,3.0
S8812,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3.0
S7889,CT00005,Kesebangunan,intermediate,done,75.3,3.4,3.0,3.0
S6475,CT00005,Kesebangunan,intermediate,done,72.27,4.0,3.0,3.0
S9739,CT00005,Kesebangunan,intermediate,in-progress,50.2,1.0,2.0,3.0
S4959,CT00005,Kesebangunan,beginner,done,97.47,5.1,3.0,3.0
S9798,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3.0
S9468,CT00003,Rasio,advanced,not started,0.0,0.0,0.0,3.0
S2744,CT00006,Data dan Diagram,beginner,done,78.83,2.7,6.0,6.0
S7867,CT00005,Kesebangunan,beginner,in-progress,11.86,1.3,0.0,3.0
S7161,CT00005,Kesebangunan,advanced,in-progress,53.48,2.7,2.0,3.0
S5452,CT00004,Bentuk Aljabar,intermediate,done,87.61,1.3,3.0,3.0
S5259,CT00003,Rasio,intermediate,done,100.0,5.6,3.0,3.0
S8549,CT00001,Bilangan Bulat,beginner,done,70.6,5.1,3.0,3.0
S7187,CT00003,Rasio,intermediate,in-progress,70.94,1.1,2.0,3.0
S6103,CT00003,Rasio,intermediate,in-progress,43.86,1.0,1.0,3.0
S9062,CT00006,Data dan Diagram,intermediate,done,71.57,4.1,6.0,6.0
S9078,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3.0
S9476,CT00006,Data dan Diagram,intermediate,in-progress,37.97,1.6,5.0,6.0
S0620,CT00005,Kesebangunan,intermediate,in-progress,26.13,2.6,1.0,3.0
S0883,CT00005,Kesebangunan,intermediate,done,75.6,7.5,3.0,3.0
S8989,CT00002,Bilangan Rasional,intermediate,in-progress,57.94,1.0,0.0,3.0
S3643,CT00006,Data dan Diagram,beginner,in-progress,68.33,2.9,2.0,6.0
S1297,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6.0
S8437,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S2896,CT00004,Bentuk Aljabar,intermediate,in-progress,63.73,2.6,1.0,3.0
S6594,CT00003,Rasio,advanced,in-progress,59.93,1.7,2.0,3.0
S0930,CT00001,Bilangan Bulat,intermediate,in-progress,65.99,2.6,0.0,3.0
S5367,CT00006,Data dan Diagram,intermediate,in-progress,60.96,2.8,4.0,6.0
S8712,CT00001,Bilangan Bulat,advanced,in-progress,52.67,2.1,0.0,3.0
S3213,CT00002,Bilangan Rasional,beginner,in-progress,32.65,1.3,1.0,3.0
S2410,CT00004,Bentuk Aljabar,intermediate,in-progress,82.55,1.0,2.0,3.0
S8200,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6.0
S3424,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6.0
S6977,CT00003,Rasio,intermediate,in-progress,67.04,2.4,1.0,3.0
S7595,CT00004,Bentuk Aljabar,intermediate,done,90.11,5.6,3.0,3.0
S5159,CT00002,Bilangan Rasional,intermediate,in-progress,42.03,2.2,0.0,3.0
S3668,CT00005,Kesebangunan,intermediate,done,95.38,1.6,3.0,3.0
S5974,CT00001,Bilangan Bulat,intermediate,in-progress,63.7,1.9,1.0,3.0
S6237,CT00003,Rasio,beginner,in-progress,64.48,3.0,1.0,3.0
S8278,CT00006,Data dan Diagram,intermediate,done,81.49,3.3,6.0,6.0
S2469,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S6218,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3.0
S3620,CT00004,Bentuk Aljabar,beginner,done,70.66,6.8,3.0,3.0
S1637,CT00001,Bilangan Bulat,beginner,in-progress,83.1,1.1,1.0,3.0
S8156,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S3584,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6.0
S4010,CT00006,Data dan Diagram,intermediate,done,76.04,2.2,6.0,6.0
S3327,CT00005,Kesebangunan,intermediate,done,74.33,5.1,3.0,3.0
S8149,CT00005,Kesebangunan,advanced,in-progress,79.73,2.2,1.0,3.0
S2218,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3.0
S4968,CT00004,Bentuk Aljabar,intermediate,done,67.79,5.9,3.0,3.0
S2370,CT00002,Bilangan Rasional,intermediate,in-progress,72.1,3.2,0.0,3.0
S3639,CT00004,Bentuk Aljabar,beginner,in-progress,73.26,1.0,1.0,3.0
S9136,CT00004,Bentuk Aljabar,advanced,done,96.35,5.4,3.0,3.0
S5723,CT00004,Bentuk Aljabar,intermediate,in-progress,52.36,2.8,0.0,3.0
S4445,CT00001,Bilangan Bulat,advanced,done,78.79,4.4,3.0,3.0
S7619,CT00001,Bilangan Bulat,beginner,done,78.73,9.7,3.0,3.0
S3948,CT00002,Bilangan Rasional,intermediate,done,99.34,4.0,3.0,3.0
S1677,CT00004,Bentuk Aljabar,intermediate,in-progress,53.04,2.4,2.0,3.0
S1197,CT00001,Bilangan Bulat,intermediate,in-progress,61.76,1.5,0.0,3.0
S2788,CT00002,Bilangan Rasional,beginner,in-progress,54.73,2.9,1.0,3.0
S7433,CT00006,Data dan Diagram,intermediate,in-progress,77.49,1.6,3.0,6.0
S9654,CT00002,Bilangan Rasional,intermediate,in-progress,43.44,4.3,0.0,3.0
S7928,CT00004,Bentuk Aljabar,intermediate,in-progress,66.16,2.7,2.0,3.0
S3319,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3.0
S8859,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S6690,CT00003,Rasio,beginner,in-progress,30.85,3.3,1.0,3.0
S2177,CT00002,Bilangan Rasional,beginner,in-progress,43.94,1.0,0.0,3.0
S3744,CT00006,Data dan Diagram,intermediate,in-progress,61.4,1.0,3.0,6.0
S8793,CT00006,Data dan Diagram,advanced,in-progress,39.84,2.7,2.0,6.0
S4423,CT00001,Bilangan Bulat,intermediate,done,87.08,1.8,3.0,3.0
